n_bits,qber,sifted_count,basis_match_rate,noise_level,attacker_present
512,0.048,250,0.48828125,0.042450427774526886,0
512,0.0392156862745098,255,0.498046875,0.03600739670377153,0
512,0.0038022813688212928,263,0.513671875,0.005472098776214008,0
512,0.055970149253731345,268,0.5234375,0.0429550547713515,0
512,0.00796812749003984,251,0.490234375,0.014141403820195865,0
512,0.007692307692307693,260,0.5078125,0.01533279252068085,0
512,0.015748031496062992,254,0.49609375,0.02358549632640793,0
512,0.0037593984962406013,266,0.51953125,0.007942954441863126,0
512,0.055776892430278883,251,0.490234375,0.04478641217854147,0
512,0.04059040590405904,271,0.529296875,0.02434402375024257,0
512,0.01568627450980392,255,0.498046875,0.010098227688212736,0
512,0.0,268,0.5234375,0.002912487279855669,0
512,0.06896551724137931,261,0.509765625,0.03819557762421549,0
512,0.027450980392156862,255,0.498046875,0.04546822456827945,0
512,0.03614457831325301,249,0.486328125,0.039714704202981954,0
512,0.028985507246376812,276,0.5390625,0.017511054518734376,0
512,0.007633587786259542,262,0.51171875,0.017509810888433213,0
512,0.07279693486590039,261,0.509765625,0.048526492344874626,0
512,0.0125,240,0.46875,0.019698254062962762,0
512,0.01276595744680851,235,0.458984375,0.03877444976846392,0
512,0.0040650406504065045,246,0.48046875,0.003639076353703391,0
512,0.003952569169960474,253,0.494140625,0.012760316846242237,0
512,0.01953125,256,0.5,0.03322914573120899,0
512,0.007462686567164179,268,0.5234375,0.02556260643783947,0
512,0.04580152671755725,262,0.51171875,0.04008101837359945,0
512,0.04583333333333333,240,0.46875,0.041697348882112455,0
512,0.027888446215139442,251,0.490234375,0.023482040920889843,0
512,0.03065134099616858,261,0.509765625,0.022345700421564196,0
512,0.0364963503649635,274,0.53515625,0.029618783424263245,0
512,0.037815126050420166,238,0.46484375,0.04422141238612365,0
512,0.0,242,0.47265625,0.0006090937319623347,0
512,0.03409090909090909,264,0.515625,0.04900115888197453,0
512,0.04700854700854701,234,0.45703125,0.04054001690611672,0
512,0.08108108108108109,259,0.505859375,0.047777040411434275,0
512,0.0,251,0.490234375,0.0028454427711330057,0
512,0.0299625468164794,267,0.521484375,0.03652839077902111,0
512,0.04428044280442804,271,0.529296875,0.04418623094647359,0
512,0.06666666666666667,270,0.52734375,0.033256874202812585,0
512,0.008,250,0.48828125,0.011950109547888478,0
512,0.04819277108433735,249,0.486328125,0.04173794160553346,0
512,0.011627906976744186,258,0.50390625,0.015049723989383547,0
512,0.030534351145038167,262,0.51171875,0.0198617209756384,0
512,0.036585365853658534,246,0.48046875,0.029710547686002682,0
512,0.04564315352697095,241,0.470703125,0.043162026664280144,0
512,0.0,253,0.494140625,0.00017451850271244518,0
512,0.0234375,256,0.5,0.03052805456340718,0
512,0.031007751937984496,258,0.50390625,0.034221747645501024,0
512,0.0041841004184100415,239,0.466796875,0.002218409457625931,0
512,0.0425531914893617,235,0.458984375,0.028416458144747678,0
512,0.007936507936507936,252,0.4921875,0.01588547181134724,0
512,0.015444015444015444,259,0.505859375,0.015129592167343442,0
512,0.01509433962264151,265,0.517578125,0.013789297404596218,0
512,0.007633587786259542,262,0.51171875,0.011364606145344697,0
512,0.011494252873563218,261,0.509765625,0.004959458864040706,0
512,0.003816793893129771,262,0.51171875,0.005847901745784057,0
512,0.00823045267489712,243,0.474609375,0.005913959723244849,0
512,0.05263157894736842,266,0.51953125,0.04170158801642396,0
512,0.028455284552845527,246,0.48046875,0.040368220835685927,0
512,0.032520325203252036,246,0.48046875,0.04387735955993172,0
512,0.0036101083032490976,277,0.541015625,0.002535125610685829,0
512,0.0,237,0.462890625,0.00048689106239462325,0
512,0.03461538461538462,260,0.5078125,0.04979610750264717,0
512,0.015151515151515152,264,0.515625,0.024282514918114576,0
512,0.003703703703703704,270,0.52734375,0.0029307517979552224,0
512,0.01858736059479554,269,0.525390625,0.01260979187881784,0
512,0.047619047619047616,252,0.4921875,0.03871558470165085,0
512,0.042801556420233464,257,0.501953125,0.038709341371203874,0
512,0.02734375,256,0.5,0.04176303194395257,0
512,0.00784313725490196,255,0.498046875,0.0029733816232185464,0
512,0.011811023622047244,254,0.49609375,0.03803436316815657,0
512,0.014814814814814815,270,0.52734375,0.02187978351318212,0
512,0.0546218487394958,238,0.46484375,0.04385919866973442,0
512,0.020491803278688523,244,0.4765625,0.026548446919424498,0
512,0.027131782945736434,258,0.50390625,0.02638041846582397,0
512,0.012195121951219513,246,0.48046875,0.008426118049148784,0
512,0.051587301587301584,252,0.4921875,0.04861089058652622,0
512,0.01968503937007874,254,0.49609375,0.03444600318747841,0
512,0.0502092050209205,239,0.466796875,0.046859967246540346,0
512,0.03731343283582089,268,0.5234375,0.032032750964861655,0
512,0.011029411764705883,272,0.53125,0.01709418268687733,0
512,0.027559055118110236,254,0.49609375,0.02858242444140755,0
512,0.03383458646616541,266,0.51953125,0.03616664308871435,0
512,0.012048192771084338,249,0.486328125,0.00657992749328385,0
512,0.03435114503816794,262,0.51171875,0.043010814233743,0
512,0.0,240,0.46875,0.0014961569706222978,0
512,0.048,250,0.48828125,0.04409948537652848,0
512,0.016,250,0.48828125,0.015457831176949745,0
512,0.012145748987854251,247,0.482421875,0.010622195491677667,0
512,0.023622047244094488,254,0.49609375,0.04382795205197551,0
512,0.033582089552238806,268,0.5234375,0.04079986428055514,0
512,0.0234375,256,0.5,0.023917881976871048,0
512,0.02459016393442623,244,0.4765625,0.027162937803650762,0
512,0.003937007874015748,254,0.49609375,0.0016339239737881428,0
512,0.04150943396226415,265,0.517578125,0.04291521484087784,0
512,0.02631578947368421,266,0.51953125,0.0338055631104524,0
512,0.03515625,256,0.5,0.032455469974321915,0
512,0.061068702290076333,262,0.51171875,0.0443929989914691,0
512,0.042735042735042736,234,0.45703125,0.043025988371212756,0
512,0.03076923076923077,260,0.5078125,0.03366045329793302,0
512,0.038461538461538464,260,0.5078125,0.03184186872623607,0
512,0.06,250,0.48828125,0.04881821945753043,0
512,0.05343511450381679,262,0.51171875,0.04719498538559771,0
512,0.03333333333333333,240,0.46875,0.030160815634097022,0
512,0.012145748987854251,247,0.482421875,0.015460567560712646,0
512,0.003952569169960474,253,0.494140625,0.005210794989019102,0
512,0.0038022813688212928,263,0.513671875,0.012001883426287708,0
512,0.016736401673640166,239,0.466796875,0.023120063455712672,0
512,0.056910569105691054,246,0.48046875,0.04816635857223541,0
512,0.015748031496062992,254,0.49609375,0.01799014050558606,0
512,0.019230769230769232,260,0.5078125,0.01997565962900959,0
512,0.05813953488372093,258,0.50390625,0.03300450673270511,0
512,0.030418250950570342,263,0.513671875,0.0264958989334342,0
512,0.043824701195219126,251,0.490234375,0.02801593175946593,0
512,0.054474708171206226,257,0.501953125,0.044004339335454376,0
512,0.016194331983805668,247,0.482421875,0.019330997381953915,0
512,0.0076045627376425855,263,0.513671875,0.02456209922680649,0
512,0.0037313432835820895,268,0.5234375,0.005526269127337425,0
512,0.032,250,0.48828125,0.03763769344765944,0
512,0.0,248,0.484375,0.0003132712002109184,0
512,0.05263157894736842,247,0.482421875,0.043659201748688085,0
512,0.04119850187265917,267,0.521484375,0.031337891382148,0
512,0.02564102564102564,234,0.45703125,0.031251538914584306,0
512,0.004048582995951417,247,0.482421875,0.00533055349696937,0
512,0.004016064257028112,249,0.486328125,0.01643240946232153,0
512,0.046218487394957986,238,0.46484375,0.038357124792894916,0
512,0.019157088122605363,261,0.509765625,0.013225350168125462,0
512,0.02702702702702703,259,0.505859375,0.03485529258691192,0
512,0.023809523809523808,252,0.4921875,0.02759364435198444,0
512,0.0037313432835820895,268,0.5234375,0.007511865570175852,0
512,0.008097165991902834,247,0.482421875,0.0059908730033502835,0
512,0.03345724907063197,269,0.525390625,0.0258866241341294,0
512,0.04048582995951417,247,0.482421875,0.025228270597025156,0
512,0.026923076923076925,260,0.5078125,0.03727022375335055,0
512,0.03676470588235294,272,0.53125,0.029061817690098985,0
512,0.01098901098901099,273,0.533203125,0.010925042897995297,0
512,0.023529411764705882,255,0.498046875,0.04503092521347312,0
512,0.004166666666666667,240,0.46875,0.002035441649282621,0
512,0.01984126984126984,252,0.4921875,0.009295728800767079,0
512,0.0076045627376425855,263,0.513671875,0.012830411661559344,0
512,0.008032128514056224,249,0.486328125,0.005876611060268011,0
512,0.007246376811594203,276,0.5390625,0.01689882598860993,0
512,0.007462686567164179,268,0.5234375,0.010745685131919558,0
512,0.03875968992248062,258,0.50390625,0.034497917057272065,0
512,0.04219409282700422,237,0.462890625,0.034580898521663565,0
512,0.0,250,0.48828125,0.0003544330731880374,0
512,0.0,265,0.517578125,0.0001323687481162128,0
512,0.03474903474903475,259,0.505859375,0.02689710084619896,0
512,0.003952569169960474,253,0.494140625,0.009273893369447839,0
512,0.032520325203252036,246,0.48046875,0.02626139149710587,0
512,0.012,250,0.48828125,0.02715275900304552,0
512,0.06015037593984962,266,0.51953125,0.04913524623002988,0
512,0.036290322580645164,248,0.484375,0.027256659771568537,0
512,0.043478260869565216,253,0.494140625,0.04731458580099115,0
512,0.034934497816593885,229,0.447265625,0.03188988340893612,0
512,0.011627906976744186,258,0.50390625,0.011916588843612665,0
512,0.0,262,0.51171875,0.0026356599230499935,0
512,0.0,253,0.494140625,0.0021733110007859714,0
512,0.0,250,0.48828125,0.0067433919673366045,0
512,0.048507462686567165,268,0.5234375,0.03315742679967381,0
512,0.034482758620689655,261,0.509765625,0.044841318915673854,0
512,0.015625,256,0.5,0.01149844900145891,0
512,0.019762845849802372,253,0.494140625,0.01706823929089626,0
512,0.022641509433962263,265,0.517578125,0.023861357511735695,0
512,0.028455284552845527,246,0.48046875,0.03587976380209126,0
512,0.01195219123505976,251,0.490234375,0.0075660078232187514,0
512,0.03829787234042553,235,0.458984375,0.039393986691858895,0
512,0.03731343283582089,268,0.5234375,0.03170111381904489,0
512,0.004132231404958678,242,0.47265625,0.0010622202374211299,0
512,0.011627906976744186,258,0.50390625,0.01157223066246067,0
512,0.022900763358778626,262,0.51171875,0.04490647644112349,0
512,0.036734693877551024,245,0.478515625,0.03570172404973284,0
512,0.007575757575757576,264,0.515625,0.0077176757252903965,0
512,0.03461538461538462,260,0.5078125,0.026909438054516358,0
512,0.00816326530612245,245,0.478515625,0.0031275366708452936,0
512,0.003787878787878788,264,0.515625,0.006392471259106209,0
512,0.027559055118110236,254,0.49609375,0.03023557010886061,0
512,0.011278195488721804,266,0.51953125,0.02429033278518311,0
512,0.0163265306122449,245,0.478515625,0.020268889072816123,0
512,0.0,265,0.517578125,0.005336174607634303,0
512,0.058091286307053944,241,0.470703125,0.04884775713301964,0
512,0.039301310043668124,229,0.447265625,0.03930492274641295,0
512,0.02952029520295203,271,0.529296875,0.02696076013509512,0
512,0.04580152671755725,262,0.51171875,0.048676260823010534,0
512,0.026415094339622643,265,0.517578125,0.03089211281054881,0
512,0.015810276679841896,253,0.494140625,0.011139335230801507,0
512,0.031496062992125984,254,0.49609375,0.04576741721793199,0
512,0.024896265560165973,241,0.470703125,0.03153260333828825,0
512,0.02766798418972332,253,0.494140625,0.04122409630098088,0
512,0.027559055118110236,254,0.49609375,0.02456866532723652,0
512,0.007874015748031496,254,0.49609375,0.015185851059328249,0
512,0.004132231404958678,242,0.47265625,0.016295567479669853,0
512,0.03802281368821293,263,0.513671875,0.026930282321598123,0
512,0.016194331983805668,247,0.482421875,0.010248994349238634,0
512,0.03125,256,0.5,0.016762603326118397,0
512,0.011627906976744186,258,0.50390625,0.023008431050197283,0
512,0.029411764705882353,272,0.53125,0.04545245297008662,0
512,0.048,250,0.48828125,0.03639490604386794,0
512,0.016129032258064516,248,0.484375,0.012962271651311209,0
512,0.03529411764705882,255,0.498046875,0.04795084688983735,0
512,0.007662835249042145,261,0.509765625,0.008993194663075216,0
512,0.045627376425855515,263,0.513671875,0.03265877846490141,0
512,0.04924242424242424,264,0.515625,0.028866982488625178,0
512,0.02834008097165992,247,0.482421875,0.03973525993127452,0
512,0.022988505747126436,261,0.509765625,0.031969099310436566,0
512,0.016194331983805668,247,0.482421875,0.026903501375385382,0
512,0.0038314176245210726,261,0.509765625,0.007633279397569876,0
512,0.04905660377358491,265,0.517578125,0.023179817283558814,0
512,0.035856573705179286,251,0.490234375,0.04448586302675971,0
512,0.04819277108433735,249,0.486328125,0.04168295345287056,0
512,0.03676470588235294,272,0.53125,0.041218382141824994,0
512,0.015267175572519083,262,0.51171875,0.03583609667148468,0
512,0.031007751937984496,258,0.50390625,0.022957908745491487,0
512,0.0,244,0.4765625,0.00076452964607861,0
512,0.04460966542750929,269,0.525390625,0.04963306863885351,0
512,0.0038022813688212928,263,0.513671875,0.006423775349573325,0
512,0.045112781954887216,266,0.51953125,0.04351964577942961,0
512,0.048,250,0.48828125,0.0355392076042143,0
512,0.05952380952380952,252,0.4921875,0.044685131621927575,0
512,0.011363636363636364,264,0.515625,0.018304057354235664,0
512,0.03745318352059925,267,0.521484375,0.024233599949493097,0
512,0.027237354085603113,257,0.501953125,0.02377831530821012,0
512,0.03237410071942446,278,0.54296875,0.021005989752292176,0
512,0.01171875,256,0.5,0.015218839934545508,0
512,0.0040650406504065045,246,0.48046875,0.002728975400984957,0
512,0.016260162601626018,246,0.48046875,0.04038194362133472,0
512,0.0,245,0.478515625,0.0052466152437177956,0
512,0.057692307692307696,260,0.5078125,0.038647577558422005,0
512,0.03162055335968379,253,0.494140625,0.0457843518671169,0
512,0.019305019305019305,259,0.505859375,0.015173808996396738,0
512,0.03375527426160337,237,0.462890625,0.017290296638300905,0
512,0.03409090909090909,264,0.515625,0.024288315575611202,0
512,0.003875968992248062,258,0.50390625,0.007731458948114229,0
512,0.03802281368821293,263,0.513671875,0.041836972351486416,0
512,0.01532567049808429,261,0.509765625,0.035163648257562845,0
512,0.0,242,0.47265625,0.0026935691607613277,0
512,0.023166023166023165,259,0.505859375,0.03658284798648941,0
512,0.03501945525291829,257,0.501953125,0.026526424710726887,0
512,0.03187250996015936,251,0.490234375,0.043656707266281514,0
512,0.04395604395604396,273,0.533203125,0.03051759665778271,0
512,0.01953125,256,0.5,0.040641067245315,0
512,0.011235955056179775,267,0.521484375,0.005738415984598561,0
512,0.026022304832713755,269,0.525390625,0.037684574932743006,0
512,0.03474903474903475,259,0.505859375,0.02160407249249893,0
512,0.032388663967611336,247,0.482421875,0.024163992674316254,0
512,0.04048582995951417,247,0.482421875,0.039312887307649105,0
512,0.004329004329004329,231,0.451171875,0.013573845657157203,0
512,0.03968253968253968,252,0.4921875,0.024811902924198444,0
512,0.03488372093023256,258,0.50390625,0.040639543504033766,0
512,0.003816793893129771,262,0.51171875,0.004792675040797801,0
512,0.04225352112676056,284,0.5546875,0.045586976806754456,0
512,0.004166666666666667,240,0.46875,0.011630300253705695,0
512,0.03435114503816794,262,0.51171875,0.030102629495672103,0
512,0.032520325203252036,246,0.48046875,0.026102369141439027,0
512,0.033210332103321034,271,0.529296875,0.034566367846617436,0
512,0.003816793893129771,262,0.51171875,0.013212041971782008,0
512,0.06827309236947791,249,0.486328125,0.04503187513640746,0
512,0.015503875968992248,258,0.50390625,0.03406694044364275,0
512,0.024291497975708502,247,0.482421875,0.04541022862330542,0
512,0.03968253968253968,252,0.4921875,0.03184471447349228,0
512,0.03088803088803089,259,0.505859375,0.041148343806287124,0
512,0.03643724696356275,247,0.482421875,0.036678064628186374,0
512,0.003787878787878788,264,0.515625,0.005569006126484294,0
512,0.042801556420233464,257,0.501953125,0.04793963232517877,0
512,0.024,250,0.48828125,0.026676524520322743,0
512,0.028,250,0.48828125,0.041472192480048124,0
512,0.012048192771084338,249,0.486328125,0.012201747709283069,0
512,0.04782608695652174,230,0.44921875,0.025365269255299378,0
512,0.016194331983805668,247,0.482421875,0.023158515331114682,0
512,0.04526748971193416,243,0.474609375,0.04356709252528608,0
512,0.022935779816513763,218,0.42578125,0.04325189427981824,0
512,0.047619047619047616,252,0.4921875,0.04531246995746171,0
512,0.02654867256637168,226,0.44140625,0.016262273938676516,0
512,0.03529411764705882,255,0.498046875,0.03481000332219479,0
512,0.028688524590163935,244,0.4765625,0.039339395598601334,0
512,0.0,249,0.486328125,0.004002136529510015,0
512,0.030303030303030304,264,0.515625,0.032408861240463105,0
512,0.007547169811320755,265,0.517578125,0.02804532698203301,0
512,0.02040816326530612,245,0.478515625,0.017005753358459497,0
512,0.0037735849056603774,265,0.517578125,0.015421788133731818,0
512,0.007874015748031496,254,0.49609375,0.012265468242900951,0
512,0.04365079365079365,252,0.4921875,0.029623600669778923,0
512,0.024,250,0.48828125,0.031049147659723733,0
512,0.0037174721189591076,269,0.525390625,0.005407934019948785,0
512,0.025,240,0.46875,0.014227542772555607,0
512,0.03333333333333333,270,0.52734375,0.03874245018448773,0
512,0.01953125,256,0.5,0.016123384075849286,0
512,0.03409090909090909,264,0.515625,0.02988726664990219,0
512,0.0,259,0.505859375,0.002396873309760206,0
512,0.007662835249042145,261,0.509765625,0.007075900741190428,0
512,0.03773584905660377,265,0.517578125,0.032367297124748354,0
512,0.022813688212927757,263,0.513671875,0.025116333486230182,0
512,0.008097165991902834,247,0.482421875,0.01348825679902786,0
512,0.01195219123505976,251,0.490234375,0.006982335143978236,0
512,0.024489795918367346,245,0.478515625,0.024583555785198836,0
512,0.015873015873015872,252,0.4921875,0.02817893708075643,0
512,0.031496062992125984,254,0.49609375,0.039141321832031,0
512,0.003937007874015748,254,0.49609375,0.0027798640928295426,0
512,0.0234375,256,0.5,0.025181190908549606,0
512,0.0,241,0.470703125,0.0018093725953814699,0
512,0.03802281368821293,263,0.513671875,0.0461228427308111,0
512,0.03543307086614173,254,0.49609375,0.02925533521432204,0
512,0.04198473282442748,262,0.51171875,0.04489597153355807,0
512,0.033707865168539325,267,0.521484375,0.03345928034970797,0
512,0.0125,240,0.46875,0.016251363842863426,0
512,0.03018867924528302,265,0.517578125,0.010698470461451531,0
512,0.04081632653061224,245,0.478515625,0.039303222574151066,0
512,0.008298755186721992,241,0.470703125,0.0030480064821036216,0
512,0.018867924528301886,265,0.517578125,0.022790838538044308,0
512,0.024096385542168676,249,0.486328125,0.017245166467855667,0
512,0.0,247,0.482421875,0.003419970192672861,0
512,0.04417670682730924,249,0.486328125,0.037641176292500675,0
512,0.011278195488721804,266,0.51953125,0.013522739301072478,0
512,0.06037735849056604,265,0.517578125,0.04321386279455548,0
512,0.0,238,0.46484375,0.00565884378507266,0
512,0.04365079365079365,252,0.4921875,0.04614320163599624,0
512,0.0364963503649635,274,0.53515625,0.03163808460856037,0
512,0.03501945525291829,257,0.501953125,0.03941212867562043,0
512,0.036,250,0.48828125,0.03375828100238872,0
512,0.01195219123505976,251,0.490234375,0.03307452974680589,0
512,0.040160642570281124,249,0.486328125,0.046540121903419156,0
512,0.019011406844106463,263,0.513671875,0.027190537379797115,0
512,0.0,232,0.453125,0.01474854892332741,0
512,0.036734693877551024,245,0.478515625,0.04035668096332498,0
512,0.03088803088803089,259,0.505859375,0.035156589463675496,0
512,0.004032258064516129,248,0.484375,0.0128631472280615,0
512,0.028688524590163935,244,0.4765625,0.02526660816560903,0
512,0.01556420233463035,257,0.501953125,0.016438797679224577,0
512,0.007692307692307693,260,0.5078125,0.007782612931427108,0
512,0.008064516129032258,248,0.484375,0.01054641854472324,0
512,0.057034220532319393,263,0.513671875,0.04114129709054801,0
512,0.036885245901639344,244,0.4765625,0.048505614535774046,0
512,0.015748031496062992,254,0.49609375,0.01921949498913679,0
512,0.03125,256,0.5,0.03831646960408312,0
512,0.02702702702702703,259,0.505859375,0.01968643102399567,0
512,0.012711864406779662,236,0.4609375,0.01419445996980675,0
